branch_seed,step,loss,accuracy,inner_loss_before,inner_loss_after,inner_gradient_norm,update_norm,selected_etas,backtracking_trials,eta_zero_fraction,armijo_violations,finite
seed7_P_C2_warm,260,0.7477838397026062,0.6875,2.2827577590942383,1.9438064098358154,5.5001935958862305,0.22264507412910461,"[0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.05000000074505806]","[1.0, 1.0, 2.0, 1.0]",0.0,0,True
seed7_P_C2_warm,261,0.5844271779060364,0.75,2.39736270904541,1.9852708578109741,5.253385543823242,0.1983586847782135,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,262,0.6858044862747192,0.71875,2.244974136352539,1.8119839429855347,3.828645706176758,0.19143228232860565,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,263,0.5901074409484863,0.75,1.7735531330108643,1.6545300483703613,2.390648365020752,0.097163125872612,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,264,0.595723569393158,0.75,2.1722261905670166,1.8520092964172363,3.2172629833221436,0.16086314618587494,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,265,0.5296193957328796,0.8125,1.9404410123825073,1.8470327854156494,3.3662667274475098,0.16831335425376892,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,266,0.4948078393936157,0.84375,2.1420774459838867,1.7788249254226685,3.5141706466674805,0.17570853233337402,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,267,0.45404180884361267,0.9375,2.2300281524658203,2.0031814575195312,4.572000026702881,0.22859999537467957,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,268,0.4484297037124634,0.84375,2.2673823833465576,1.9898724555969238,4.263759136199951,0.17042508721351624,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,269,0.6004174947738647,0.8125,2.55086612701416,1.968479871749878,4.145086765289307,0.2072543352842331,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,270,0.5607550144195557,0.8125,2.4454994201660156,2.1130728721618652,4.4541730880737305,0.22270864248275757,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,271,0.5239596366882324,0.875,2.4510793685913086,1.8309266567230225,5.763745307922363,0.2167244255542755,"[0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.05000000074505806]","[1.0, 1.0, 2.0, 1.0]",0.0,0,True
seed7_P_C2_warm,272,0.6613762974739075,0.71875,2.6147561073303223,1.909508466720581,4.873932838439941,0.24369663000106812,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,273,0.6036256551742554,0.71875,2.4295148849487305,2.0815272331237793,5.271459579467773,0.26357296109199524,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,274,0.46023449301719666,0.9375,2.6238369941711426,2.260857582092285,4.426794052124023,0.16635294258594513,"[0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.05000000074505806]","[1.0, 1.0, 2.0, 1.0]",0.0,0,True
seed7_P_C2_warm,275,0.7188893556594849,0.59375,2.2229866981506348,1.892507791519165,3.9525935649871826,0.19762969017028809,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,276,0.49501675367355347,0.9375,2.542449712753296,1.9100589752197266,4.803023338317871,0.24015116691589355,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,277,0.5325978994369507,0.875,2.527303457260132,1.8862910270690918,5.585193157196045,0.22265402972698212,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,278,0.4562666416168213,0.875,2.138410806655884,1.8908822536468506,5.255352973937988,0.21103425323963165,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,279,0.564823567867279,0.96875,2.5657589435577393,2.1902995109558105,6.1881103515625,0.30940550565719604,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,280,0.4924461245536804,0.9375,2.181581974029541,1.6821680068969727,3.8834190368652344,0.19417095184326172,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,281,0.5692022442817688,0.78125,2.119252920150757,1.6952245235443115,4.897342681884766,0.19787274301052094,"[0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.05000000074505806]","[1.0, 1.0, 2.0, 1.0]",0.0,0,True
seed7_P_C2_warm,282,0.5728511214256287,0.78125,2.645298480987549,2.0691094398498535,5.721285343170166,0.2860642671585083,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,283,0.47242680191993713,0.875,2.462557315826416,1.9221233129501343,4.064189910888672,0.20320947468280792,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,284,0.6092715263366699,0.84375,2.8865504264831543,1.9765594005584717,5.417750358581543,0.270887553691864,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,285,0.5880892276763916,0.875,2.085789442062378,1.7684533596038818,2.9261369705200195,0.1463068425655365,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,286,0.5651277899742126,0.78125,2.3311009407043457,1.896362543106079,3.5903584957122803,0.179517924785614,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,287,0.7136664986610413,0.65625,2.203108787536621,1.892471194267273,5.2944440841674805,0.26472222805023193,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,288,0.460310161113739,0.96875,2.603236198425293,1.9867491722106934,3.9114365577697754,0.19557183980941772,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,289,0.4562554955482483,1.0,2.0133516788482666,1.7484667301177979,3.9644057750701904,0.12900881469249725,"[0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.05000000074505806]","[1.0, 1.0, 2.0, 1.0]",0.0,0,True
seed7_P_C2_warm,290,0.5017586350440979,0.8125,2.487374782562256,2.0831124782562256,5.7826385498046875,0.2298257052898407,"[0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.05000000074505806]","[1.0, 1.0, 2.0, 1.0]",0.0,0,True
seed7_P_C2_warm,291,0.46588775515556335,0.90625,2.50608491897583,2.0233960151672363,4.0516510009765625,0.20258256793022156,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,292,0.4741918444633484,0.75,2.281470537185669,1.963622808456421,4.105103015899658,0.2052551507949829,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,293,0.4952549636363983,0.84375,2.356660842895508,1.8340740203857422,4.587734222412109,0.17808780074119568,"[0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.05000000074505806]","[1.0, 1.0, 2.0, 1.0]",0.0,0,True
seed7_P_C2_warm,294,0.45955130457878113,0.9375,2.118683099746704,1.8092271089553833,4.516819477081299,0.15798118710517883,"[0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.05000000074505806]","[1.0, 1.0, 2.0, 1.0]",0.0,0,True
seed7_P_C2_warm,295,0.5972375273704529,0.75,2.7688372135162354,2.1872410774230957,6.0530853271484375,0.3026542663574219,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,296,0.4310481548309326,0.96875,2.1515614986419678,1.6270630359649658,4.117753028869629,0.20588766038417816,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,297,0.5507780909538269,0.78125,2.2408523559570312,1.9395588636398315,3.50669002532959,0.17533449828624725,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,298,0.49849680066108704,0.90625,2.2022604942321777,1.8606593608856201,4.101140022277832,0.1402011513710022,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,299,0.5379164814949036,0.78125,1.9495078325271606,1.7750673294067383,3.9186458587646484,0.1959322988986969,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,300,0.4806998670101166,0.90625,2.1262078285217285,1.9945884943008423,3.8857226371765137,0.19428613781929016,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,301,0.5074781179428101,0.875,2.7273411750793457,1.9467273950576782,4.8499674797058105,0.24249836802482605,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,302,0.4421355724334717,0.96875,1.8077101707458496,1.6978027820587158,3.2713983058929443,0.10674884915351868,"[0.02500000037252903, 0.05000000074505806, 0.02500000037252903, 0.05000000074505806]","[2.0, 1.0, 2.0, 1.0]",0.0,0,True
seed7_P_C2_warm,303,0.4041549563407898,1.0,2.336094617843628,1.8588829040527344,3.6226580142974854,0.18113291263580322,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,304,0.5195812582969666,0.78125,2.096433639526367,1.738865613937378,3.5460033416748047,0.17730017006397247,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,305,0.5648192167282104,0.78125,2.0845839977264404,1.780880093574524,4.340585708618164,0.21702927350997925,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,306,0.4599322974681854,0.84375,2.122128486633301,1.7470924854278564,4.680480003356934,0.1325834095478058,"[0.02500000037252903, 0.05000000074505806, 0.02500000037252903, 0.05000000074505806]","[2.0, 1.0, 2.0, 1.0]",0.0,0,True
seed7_P_C2_warm,307,0.7111653685569763,0.75,2.153999090194702,1.8378281593322754,3.75087571144104,0.18754377961158752,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,308,0.5930873155593872,0.71875,1.929756760597229,1.7656041383743286,2.272836446762085,0.11364183574914932,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,309,0.5703583359718323,0.8125,2.13212513923645,1.9617741107940674,5.0068864822387695,0.25034433603286743,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,310,0.6362797617912292,0.65625,2.83078670501709,1.9009262323379517,5.878436088562012,0.2939218282699585,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,311,0.5796732306480408,0.8125,2.3295717239379883,1.8107905387878418,3.8191370964050293,0.1471705436706543,"[0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.05000000074505806]","[1.0, 1.0, 2.0, 1.0]",0.0,0,True
seed7_P_C2_warm,312,0.4216894209384918,0.9375,2.1792683601379395,1.835193157196045,4.441386699676514,0.22206935286521912,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,313,0.46664202213287354,0.84375,1.8552992343902588,1.5909147262573242,3.705263137817383,0.1446167230606079,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,314,0.5406746864318848,0.8125,2.1633615493774414,1.8157353401184082,4.155587673187256,0.159468412399292,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,315,0.5720150470733643,0.9375,1.9592986106872559,1.737729787826538,3.754794120788574,0.13012878596782684,"[0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.05000000074505806]","[1.0, 1.0, 2.0, 1.0]",0.0,0,True
seed7_P_C2_warm,316,0.5588512420654297,0.84375,2.4188575744628906,2.0772907733917236,5.558348178863525,0.27791738510131836,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,317,0.5318635702133179,0.78125,2.8199005126953125,2.020918130874634,4.557121276855469,0.22785605490207672,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,318,0.5097171068191528,0.875,2.1998729705810547,1.842721939086914,4.014459133148193,0.20072296261787415,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,319,0.6052583456039429,0.6875,2.1607279777526855,1.8543375730514526,4.133191108703613,0.20665955543518066,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,320,0.5703597664833069,0.6875,2.353248119354248,1.909668207168579,3.796473503112793,0.1898236870765686,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,321,0.6700566411018372,0.625,2.1172327995300293,1.7651429176330566,3.6607096195220947,0.14542698860168457,"[0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.05000000074505806]","[1.0, 1.0, 2.0, 1.0]",0.0,0,True
seed7_P_C2_warm,322,0.5685278177261353,0.9375,2.207672119140625,1.8261573314666748,4.959601879119873,0.2100561559200287,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,323,0.6511179208755493,0.71875,2.4327797889709473,1.8134440183639526,4.6663970947265625,0.19979159533977509,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,324,0.5969147682189941,0.8125,2.1486129760742188,1.8818494081497192,4.761347770690918,0.1902250498533249,"[0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.05000000074505806]","[1.0, 1.0, 2.0, 1.0]",0.0,0,True
seed7_P_C2_warm,325,0.5613929033279419,0.9375,2.3597679138183594,1.9012137651443481,5.364610195159912,0.20519530773162842,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,326,0.5666027069091797,0.84375,1.8517335653305054,1.7442069053649902,3.147425651550293,0.09287454187870026,"[0.02500000037252903, 0.05000000074505806, 0.02500000037252903, 0.05000000074505806]","[2.0, 1.0, 2.0, 1.0]",0.0,0,True
seed7_P_C2_warm,327,0.5389016270637512,0.78125,2.2437891960144043,1.9754722118377686,3.9295029640197754,0.19647514820098877,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,328,0.6419397592544556,0.71875,2.0318427085876465,1.728193998336792,3.133183002471924,0.15665915608406067,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,329,0.5324074029922485,0.90625,2.1521871089935303,1.9467967748641968,4.4576921463012695,0.16646511852741241,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,330,0.5794097781181335,0.8125,2.341594696044922,1.7279012203216553,4.130776882171631,0.2065388560295105,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,331,0.5242263078689575,0.8125,2.2260518074035645,1.8673784732818604,4.772102355957031,0.19597254693508148,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,332,0.4626384675502777,0.9375,2.0460054874420166,1.8958349227905273,3.90242338180542,0.16313835978507996,"[0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.05000000074505806]","[1.0, 1.0, 2.0, 1.0]",0.0,0,True
seed7_P_C2_warm,333,0.4592897891998291,0.96875,2.459132671356201,1.9320508241653442,5.455618858337402,0.2727809548377991,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,334,0.45606693625450134,0.875,2.2468810081481934,1.6664592027664185,3.9704489707946777,0.1985224485397339,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,335,0.5642369389533997,0.875,2.409968852996826,1.8586790561676025,4.019107818603516,0.20095539093017578,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,336,0.5423268675804138,0.75,2.04063081741333,1.8716363906860352,3.4397733211517334,0.1470230519771576,"[0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.05000000074505806]","[1.0, 1.0, 2.0, 1.0]",0.0,0,True
seed7_P_C2_warm,337,0.5683035850524902,0.75,2.3607077598571777,1.8747533559799194,4.227973461151123,0.2113986760377884,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,338,0.5948507785797119,0.75,2.329457998275757,1.7695163488388062,4.762567043304443,0.18535803258419037,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,339,0.6290793418884277,0.6875,2.144824504852295,1.9648957252502441,3.591909646987915,0.14559872448444366,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,340,0.5474134683609009,0.875,1.7812690734863281,1.6079447269439697,2.5318045616149902,0.12659022212028503,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,341,0.5304722785949707,0.84375,2.7427382469177246,1.9447234869003296,4.907791614532471,0.24538958072662354,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,342,0.6012970209121704,0.71875,1.9359880685806274,1.79758882522583,3.6581614017486572,0.1475469470024109,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,343,0.49449244141578674,0.9375,2.4331140518188477,1.7954829931259155,3.955122709274292,0.19775614142417908,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,344,0.6169436573982239,0.6875,2.5420360565185547,1.8059195280075073,5.415200710296631,0.22196829319000244,"[0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.05000000074505806]","[1.0, 1.0, 2.0, 1.0]",0.0,0,True
seed7_P_C2_warm,345,0.5044176578521729,0.78125,2.5726332664489746,1.8626190423965454,5.346375465393066,0.2673187851905823,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,346,0.5856466293334961,0.71875,2.3285117149353027,1.8558083772659302,4.478725910186768,0.1802864372730255,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,347,0.5493942499160767,0.8125,2.6966800689697266,1.904139757156372,6.120229244232178,0.306011438369751,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,348,0.681227445602417,0.71875,2.2643022537231445,1.8792551755905151,5.119534492492676,0.25597673654556274,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,349,0.527154266834259,0.84375,2.5357043743133545,1.7816355228424072,4.572199821472168,0.22861000895500183,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,350,0.5005261301994324,0.9375,2.593787670135498,1.8561856746673584,5.267502307891846,0.2185790240764618,"[0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.05000000074505806]","[1.0, 1.0, 2.0, 1.0]",0.0,0,True
seed7_P_C2_warm,351,0.5296319723129272,0.90625,2.6159274578094482,1.9506182670593262,4.701179504394531,0.2350589632987976,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,352,0.5727442502975464,0.84375,2.1470699310302734,1.7762064933776855,3.359386920928955,0.16796936094760895,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,353,0.5839741826057434,0.71875,2.3185911178588867,1.744020700454712,4.550934791564941,0.22754673659801483,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,354,0.5814749598503113,0.8125,2.7542734146118164,2.121699333190918,6.081866264343262,0.30409330129623413,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,355,0.5209273099899292,0.75,2.516835927963257,2.071833610534668,3.9583661556243896,0.19791829586029053,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,356,0.5672855973243713,0.78125,2.2823731899261475,1.799060344696045,3.1841938495635986,0.135644793510437,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,357,0.4705445468425751,0.90625,2.068772315979004,1.8476558923721313,3.8359978199005127,0.13913357257843018,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,358,0.7921208143234253,0.5,2.4462084770202637,1.9977245330810547,3.831106185913086,0.19155530631542206,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,359,0.45504894852638245,0.96875,2.728775978088379,1.9698107242584229,4.502009391784668,0.22510048747062683,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,360,0.5793573260307312,0.78125,2.063042640686035,1.7322126626968384,3.065608024597168,0.15328040719032288,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,361,0.37003394961357117,0.9375,2.182166337966919,1.75570547580719,3.5971121788024902,0.179855614900589,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,362,0.46122294664382935,0.78125,2.16286039352417,1.7681245803833008,3.7964491844177246,0.14982551336288452,"[0.02500000037252903, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[2.0, 1.0, 1.0, 1.0]",0.0,0,True
seed7_P_C2_warm,363,0.6790395975112915,0.78125,2.061662197113037,1.8624516725540161,3.7371413707733154,0.18685707449913025,"[0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806]","[1.0, 1.0, 1.0, 1.0]",0.0,0,True
