state_id,seed,branch,step,phase,regime,episode_seed,index,query_index,A0_nll,A0_accuracy,lambda_0_nll,lambda_0_accuracy,lambda_1_nll,lambda_1_accuracy,lambda_2_nll,lambda_2_accuracy,lambda_3_nll,lambda_3_accuracy,lambda_4_nll,lambda_4_accuracy,lambda_5_nll,lambda_5_accuracy,lambda_6_nll,lambda_6_accuracy,attention_entropy,effective_token_count
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710003,3,6,1.379354476928711,0.0,1.3793542385101318,0.0,1.386773943901062,0.0,1.394439697265625,0.0,1.410530686378479,0.0,1.4652533531188965,0.0,1.5803732872009277,0.0,1.9145116806030273,0.0,2.474390983581543,11.874472618103027
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710003,3,7,1.3400394916534424,0.0,1.3400394916534424,0.0,1.3507821559906006,0.0,1.3617072105407715,0.0,1.3841150999069214,0.0,1.45598566532135,0.0,1.5924243927001953,0.0,1.9347271919250488,0.0,2.7893733978271484,16.27082061767578
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710004,4,0,1.0863020420074463,1.0,1.0863020420074463,1.0,1.086644172668457,1.0,1.0870875120162964,1.0,1.0882774591445923,1.0,1.0942668914794922,1.0,1.1122515201568604,1.0,1.1775038242340088,0.0,2.7939836978912354,16.34600830078125
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710004,4,1,1.091245174407959,1.0,1.0912449359893799,1.0,1.0858948230743408,1.0,1.0806697607040405,1.0,1.0705900192260742,1.0,1.0432095527648926,1.0,1.0064170360565186,1.0,0.9608335494995117,1.0,2.727201461791992,15.290038108825684
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710004,4,2,1.2290596961975098,0.0,1.2290596961975098,0.0,1.226901888847351,0.0,1.2248589992523193,1.0,1.2211159467697144,1.0,1.2125835418701172,1.0,1.2070223093032837,1.0,1.225575566291809,0.0,2.758275032043457,15.772612571716309
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710004,4,3,1.441103219985962,0.0,1.441103219985962,0.0,1.4431735277175903,0.0,1.445361614227295,0.0,1.4500893354415894,0.0,1.4670400619506836,0.0,1.5041935443878174,0.0,1.6091070175170898,0.0,2.8097944259643555,16.606504440307617
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710004,4,4,1.1668399572372437,1.0,1.1668399572372437,1.0,1.167246699333191,1.0,1.1677634716033936,1.0,1.1691256761550903,1.0,1.1758058071136475,1.0,1.1953234672546387,0.0,1.263530969619751,0.0,2.900193691253662,18.17766571044922
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710004,4,5,0.9061217904090881,1.0,0.9061217904090881,1.0,0.8962638974189758,1.0,0.8865147829055786,1.0,0.8673397302627563,1.0,0.8123453259468079,1.0,0.7287366390228271,1.0,0.5885860323905945,1.0,2.8985633850097656,18.148056030273438
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710004,4,6,0.45683014392852783,1.0,0.45683014392852783,1.0,0.44939589500427246,1.0,0.44207024574279785,1.0,0.4277411699295044,1.0,0.3872555196285248,1.0,0.32760754227638245,1.0,0.23375390470027924,1.0,3.0773868560791016,21.70162010192871
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710004,4,7,0.7689228653907776,1.0,0.7689228653907776,1.0,0.7623053193092346,1.0,0.7557954788208008,1.0,0.7430942058563232,1.0,0.7074548602104187,1.0,0.655695378780365,1.0,0.5765199661254883,1.0,2.627800464630127,13.84328842163086
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710005,5,0,0.855246365070343,1.0,0.855246365070343,1.0,0.8654885292053223,1.0,0.8758171200752258,1.0,0.8967339992523193,1.0,0.9615601897239685,1.0,1.0764875411987305,1.0,1.331514596939087,0.0,2.9125640392303467,18.403926849365234
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710005,5,1,1.3114029169082642,0.0,1.3114030361175537,0.0,1.3014147281646729,0.0,1.291524887084961,0.0,1.2720376253128052,0.0,1.2158658504486084,0.0,1.1295288801193237,0.0,0.9813403487205505,0.0,3.0632553100585938,21.397098541259766
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710005,5,2,0.9362539649009705,1.0,0.9362538456916809,1.0,0.9476560950279236,1.0,0.9591445326805115,1.0,0.9823793768882751,1.0,1.0541237592697144,1.0,1.1803237199783325,0.0,1.4559391736984253,0.0,2.848942279815674,17.269506454467773
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710005,5,3,0.9502288103103638,1.0,0.9502289295196533,1.0,0.9616711139678955,1.0,0.9731971025466919,1.0,0.9964994192123413,1.0,1.068384051322937,1.0,1.194594383239746,0.0,1.4693125486373901,0.0,2.9587631225585938,19.27411651611328
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710005,5,4,1.2247751951217651,0.0,1.2247751951217651,0.0,1.2155667543411255,0.0,1.2064425945281982,0.0,1.1884459257125854,0.0,1.136436939239502,1.0,1.0561261177062988,1.0,0.9174210429191589,1.0,3.0177760124206543,20.445770263671875
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710005,5,5,0.8932651877403259,1.0,0.8932651877403259,1.0,0.903671383857727,1.0,0.914157509803772,1.0,0.935368001461029,1.0,1.0008952617645264,1.0,1.1163288354873657,1.0,1.3694719076156616,0.0,2.9985833168029785,20.05710220336914
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710005,5,6,1.2819690704345703,0.0,1.2819691896438599,0.0,1.2705087661743164,0.0,1.2591484785079956,0.0,1.2367264032363892,0.0,1.1718223094940186,1.0,1.0713069438934326,1.0,0.897022008895874,1.0,2.988215446472168,19.85022735595703
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710005,5,7,1.0210728645324707,1.0,1.0210728645324707,1.0,1.031744122505188,1.0,1.042493224143982,1.0,1.064225196838379,1.0,1.1312896013259888,1.0,1.249260663986206,1.0,1.507965326309204,0.0,2.9109928607940674,18.37503433227539
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710006,6,0,0.6899598240852356,1.0,0.6899598240852356,1.0,0.6784712672233582,1.0,0.6671284437179565,1.0,0.644878089427948,1.0,0.5815714001655579,1.0,0.48720985651016235,1.0,0.3368583023548126,1.0,1.9867538213729858,7.291824817657471
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710006,6,1,0.6370630860328674,1.0,0.6370630860328674,1.0,0.6266541481018066,1.0,0.61637943983078,1.0,0.5962305068969727,1.0,0.5389411449432373,1.0,0.4536105990409851,1.0,0.31751748919487,1.0,2.020500421524048,7.5420989990234375
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710006,6,2,0.9492099285125732,1.0,0.9492099285125732,1.0,0.9527339339256287,1.0,0.9563671350479126,1.0,0.9639654159545898,1.0,0.9894851446151733,1.0,1.0415430068969727,1.0,1.184027075767517,0.0,2.3825180530548096,10.832143783569336
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710006,6,3,0.846079409122467,1.0,0.8460795283317566,1.0,0.8482387661933899,1.0,0.8504812717437744,1.0,0.8552200794219971,1.0,0.8715211153030396,1.0,0.9060114622116089,1.0,1.0050015449523926,1.0,2.3636391162872314,10.629563331604004
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710006,6,4,0.5422340631484985,1.0,0.5422340631484985,1.0,0.5340627431869507,1.0,0.5259979367256165,1.0,0.5101845860481262,1.0,0.46522092819213867,1.0,0.39814293384552,1.0,0.29025381803512573,1.0,2.037114143371582,7.668447494506836
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710006,6,5,0.9245924353599548,1.0,0.9245924353599548,1.0,0.9267623424530029,1.0,0.9290444850921631,1.0,0.9339504241943359,1.0,0.9514997005462646,1.0,0.9908120036125183,1.0,1.1112617254257202,0.0,2.2421460151672363,9.413511276245117
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710006,6,6,1.0926215648651123,1.0,1.0926215648651123,1.0,1.0959179401397705,1.0,1.0993493795394897,1.0,1.1066219806671143,1.0,1.1317867040634155,0.0,1.1852842569351196,0.0,1.3374624252319336,0.0,2.134880304336548,8.456034660339355
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710006,6,7,0.9539545774459839,1.0,0.9539545774459839,1.0,0.9564616680145264,1.0,0.9590659737586975,1.0,0.964569091796875,1.0,0.9834904670715332,1.0,1.0234084129333496,1.0,1.1367665529251099,0.0,2.238834857940674,9.382392883300781
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710007,7,0,1.499570608139038,0.0,1.499570608139038,0.0,1.494098424911499,0.0,1.4886912107467651,0.0,1.4780735969543457,0.0,1.4478192329406738,0.0,1.4028794765472412,0.0,1.3345112800598145,0.0,3.167612314224243,23.750707626342773
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710007,7,1,1.7287142276763916,0.0,1.7287142276763916,0.0,1.712898850440979,0.0,1.697163701057434,0.0,1.6659371852874756,0.0,1.5742380619049072,0.0,1.4282135963439941,0.0,1.162920355796814,1.0,3.1357576847076416,23.006061553955078
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710007,7,2,1.4582109451293945,0.0,1.4582109451293945,0.0,1.4537543058395386,0.0,1.4493552446365356,0.0,1.4407297372817993,0.0,1.416255235671997,0.0,1.3802425861358643,0.0,1.3267439603805542,0.0,3.1995224952697754,24.52081871032715
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710007,7,3,1.374969482421875,0.0,1.374969482421875,0.0,1.3626095056533813,0.0,1.3503130674362183,0.0,1.3259121179580688,0.0,1.2542662620544434,1.0,1.1401746273040771,1.0,0.9326742887496948,1.0,3.1549696922302246,23.452327728271484
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710007,7,4,1.4013967514038086,0.0,1.4013967514038086,0.0,1.394972562789917,0.0,1.3886213302612305,0.0,1.3761402368545532,0.0,1.3404921293258667,0.0,1.2872065305709839,0.0,1.204412817955017,1.0,3.134347915649414,22.973651885986328
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710007,7,5,1.4004456996917725,0.0,1.4004456996917725,0.0,1.3934861421585083,0.0,1.3865928649902344,0.0,1.3730056285858154,0.0,1.3338725566864014,0.0,1.2742619514465332,0.0,1.177300214767456,0.0,3.1421279907226562,23.15308380126953
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710007,7,6,1.4072364568710327,0.0,1.4072364568710327,0.0,1.4015458822250366,0.0,1.3959214687347412,0.0,1.3848719596862793,0.0,1.3533482551574707,0.0,1.3063842058181763,0.0,1.2343780994415283,1.0,3.1550962924957275,23.45529556274414
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710007,7,7,1.866119623184204,0.0,1.866119623184204,0.0,1.8514862060546875,0.0,1.8369154930114746,0.0,1.8079633712768555,0.0,1.7226498126983643,0.0,1.585766315460205,0.0,1.3329535722732544,0.0,3.166912078857422,23.734081268310547
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710008,8,0,1.4705668687820435,0.0,1.4705668687820435,0.0,1.4651567935943604,0.0,1.4597737789154053,0.0,1.4490885734558105,0.0,1.417670488357544,0.0,1.3673694133758545,0.0,1.2740331888198853,0.0,2.9438462257385254,18.98874282836914
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710008,8,1,1.7666335105895996,0.0,1.7666335105895996,0.0,1.7610787153244019,0.0,1.7555433511734009,0.0,1.7445309162139893,0.0,1.7119629383087158,0.0,1.6592493057250977,0.0,1.559696912765503,0.0,3.1061477661132812,22.3348388671875
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710008,8,2,1.0562570095062256,0.0,1.0562570095062256,0.0,1.0525610446929932,0.0,1.0488804578781128,0.0,1.0415639877319336,1.0,1.019974946975708,1.0,0.9851788282394409,1.0,0.9199225902557373,1.0,2.828899383544922,16.926820755004883
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710008,8,3,1.6160783767700195,0.0,1.6160783767700195,0.0,1.6105024814605713,0.0,1.6049503087997437,0.0,1.593917727470398,0.0,1.5613858699798584,0.0,1.5090224742889404,0.0,1.4109982252120972,0.0,3.0672688484191895,21.4831485748291
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710008,8,4,1.4110755920410156,0.0,1.411075472831726,0.0,1.4049243927001953,0.0,1.3987998962402344,0.0,1.386629343032837,0.0,1.3507450819015503,0.0,1.2930080890655518,0.0,1.1851091384887695,0.0,3.0372157096862793,20.847118377685547
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710008,8,5,1.2185637950897217,0.0,1.2185637950897217,0.0,1.21428644657135,0.0,1.2100354433059692,0.0,1.2016116380691528,0.0,1.1769599914550781,0.0,1.1378931999206543,1.0,1.066955327987671,1.0,2.7675976753234863,15.920342445373535
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710008,8,6,1.0144262313842773,1.0,1.0144262313842773,1.0,1.0138065814971924,1.0,1.01322340965271,1.0,1.0121656656265259,1.0,1.0098612308502197,1.0,1.008897304534912,1.0,1.017565131187439,1.0,2.493649482727051,12.105374336242676
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710008,8,7,1.6509907245635986,0.0,1.6509907245635986,0.0,1.6443397998809814,0.0,1.6377166509628296,0.0,1.6245536804199219,0.0,1.5857254266738892,0.0,1.523178219795227,0.0,1.4059133529663086,0.0,3.101985454559326,22.242067337036133
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710009,9,0,0.9755884408950806,1.0,0.9755885004997253,1.0,0.9866982698440552,1.0,0.9980419874191284,1.0,1.021435022354126,1.0,1.0973234176635742,1.0,1.2431352138519287,0.0,1.6072603464126587,0.0,3.1667885780334473,23.731149673461914
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710009,9,1,1.125035285949707,1.0,1.125035285949707,1.0,1.1396719217300415,1.0,1.1546016931533813,1.0,1.1853410005569458,0.0,1.2845728397369385,0.0,1.4729654788970947,0.0,1.9300230741500854,0.0,3.098949909210205,22.174654006958008
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710009,9,2,1.0461704730987549,0.0,1.0461704730987549,0.0,1.062003254890442,0.0,1.0780160427093506,0.0,1.1105842590332031,0.0,1.2126691341400146,0.0,1.3976069688796997,0.0,1.8235251903533936,0.0,3.2735683917999268,26.4053955078125
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710009,9,3,1.0999544858932495,1.0,1.0999544858932495,1.0,1.1091594696044922,1.0,1.1185684204101562,1.0,1.1380010843276978,1.0,1.2012869119644165,0.0,1.3237099647521973,0.0,1.6326661109924316,0.0,3.1794004440307617,24.03234100341797
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710009,9,4,0.8291082382202148,1.0,0.8291082382202148,1.0,0.8379805684089661,1.0,0.8470778465270996,1.0,0.865953266620636,1.0,0.9281297922134399,1.0,1.0508092641830444,0.0,1.3692517280578613,0.0,3.1111984252929688,22.44793128967285
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710009,9,5,1.0577672719955444,0.0,1.057767391204834,0.0,1.0667475461959839,0.0,1.0759226083755493,0.0,1.0948609113693237,0.0,1.1564456224441528,0.0,1.2753422260284424,0.0,1.575425148010254,0.0,3.212496757507324,24.841032028198242
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710009,9,6,0.9402250051498413,0.0,0.9402250051498413,0.0,0.9575709700584412,0.0,0.9751690626144409,0.0,1.0111267566680908,0.0,1.125160574913025,0.0,1.3360495567321777,0.0,1.8355886936187744,0.0,3.2540526390075684,25.895071029663086
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710009,9,7,0.9553875923156738,1.0,0.955387532711029,1.0,0.9673826694488525,1.0,0.9796406030654907,1.0,1.0049480199813843,1.0,1.0872575044631958,1.0,1.2458865642547607,0.0,1.6416430473327637,0.0,3.1679420471191406,23.758541107177734
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710010,10,0,1.1557255983352661,1.0,1.1557255983352661,1.0,1.1466944217681885,1.0,1.1378053426742554,1.0,1.1204489469528198,1.0,1.0716561079025269,1.0,1.0005788803100586,1.0,0.8914765119552612,1.0,3.1170740127563477,22.58021354675293
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710010,10,1,1.2243584394454956,0.0,1.224358320236206,0.0,1.2127413749694824,0.0,1.2012674808502197,1.0,1.1787450313568115,1.0,1.11452317237854,1.0,1.0181701183319092,1.0,0.8613779544830322,1.0,3.195019483566284,24.4106502532959
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710010,10,2,1.2074217796325684,0.0,1.207421898841858,0.0,1.1990737915039062,0.0,1.1908931732177734,1.0,1.1750304698944092,1.0,1.1313523054122925,1.0,1.0709750652313232,1.0,0.9914244413375854,0.0,3.103766918182373,22.28172492980957
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710010,10,3,1.1002037525177002,1.0,1.1002037525177002,1.0,1.0908528566360474,1.0,1.0815991163253784,1.0,1.0633811950683594,1.0,1.0110082626342773,1.0,0.9310550689697266,1.0,0.7963405251502991,1.0,3.190053701400757,24.289731979370117
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710010,10,4,0.871035099029541,1.0,0.871035099029541,1.0,0.8664334416389465,1.0,0.8619176745414734,1.0,0.8531385660171509,1.0,0.8287277221679688,1.0,0.7938603758811951,1.0,0.7418485283851624,1.0,3.1354777812957764,22.999624252319336
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710010,10,5,1.3151068687438965,0.0,1.315106987953186,0.0,1.3025957345962524,0.0,1.2902450561523438,0.0,1.2660226821899414,0.0,1.197115421295166,1.0,1.0942604541778564,1.0,0.9285919666290283,1.0,3.159501075744629,23.558839797973633
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710010,10,6,1.2271389961242676,0.0,1.2271389961242676,0.0,1.2147959470748901,1.0,1.2025904655456543,1.0,1.1785905361175537,1.0,1.1098313331604004,1.0,1.0056748390197754,1.0,0.8330999612808228,1.0,3.1370866298675537,23.03665542602539
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710010,10,7,1.071509599685669,1.0,1.071509599685669,1.0,1.0637214183807373,1.0,1.0560779571533203,1.0,1.041221261024475,1.0,1.0000200271606445,1.0,0.9420301914215088,1.0,0.8614383935928345,1.0,3.0777485370635986,21.709468841552734
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710011,11,0,1.1285992860794067,1.0,1.1285992860794067,1.0,1.132378101348877,1.0,1.1362197399139404,1.0,1.1440932750701904,1.0,1.1692508459091187,1.0,1.2164182662963867,0.0,1.3310319185256958,0.0,2.74953556060791,15.635369300842285
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710011,11,1,0.9655548930168152,1.0,0.9655548930168152,1.0,0.9684561491012573,1.0,0.9713972210884094,1.0,0.9774003028869629,1.0,0.9963986873626709,1.0,1.031510353088379,1.0,1.1157371997833252,1.0,3.0206518173217773,20.504653930664062
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710011,11,2,1.2605254650115967,1.0,1.2605257034301758,1.0,1.2633243799209595,0.0,1.2661771774291992,0.0,1.2720460891723633,0.0,1.2909717559814453,0.0,1.3269983530044556,0.0,1.4163540601730347,0.0,2.839547634124756,17.10802459716797
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710011,11,3,1.1823185682296753,0.0,1.1823185682296753,0.0,1.1819852590560913,0.0,1.1817021369934082,1.0,1.1812865734100342,1.0,1.1812633275985718,1.0,1.1853982210159302,1.0,1.2099539041519165,0.0,2.679155111312866,14.572775840759277
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710011,11,4,0.9173769354820251,1.0,0.9173769354820251,1.0,0.9094215631484985,1.0,0.9015169143676758,1.0,0.8858606219291687,1.0,0.8401095867156982,1.0,0.767892062664032,1.0,0.6382518410682678,1.0,2.720860242843628,15.19338607788086
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710011,11,5,1.140740990638733,1.0,1.140740990638733,1.0,1.141384482383728,1.0,1.142082929611206,1.0,1.1436455249786377,1.0,1.14967942237854,1.0,1.1643426418304443,1.0,1.2117491960525513,0.0,2.6475114822387695,14.118860244750977
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710011,11,6,0.9101594090461731,1.0,0.9101594090461731,1.0,0.9008733034133911,1.0,0.8916549682617188,1.0,0.8734214305877686,1.0,0.8203436732292175,1.0,0.7372580170631409,1.0,0.5907731056213379,1.0,2.758070230484009,15.76938247680664
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710011,11,7,0.9019606709480286,1.0,0.9019606709480286,1.0,0.8933628797531128,1.0,0.8848198056221008,1.0,0.8678991198539734,1.0,0.8184616565704346,1.0,0.7404893636703491,1.0,0.6010067462921143,1.0,2.862844944000244,17.511274337768555
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710012,12,0,1.011472463607788,0.0,1.0114723443984985,0.0,1.0374717712402344,0.0,1.0639524459838867,0.0,1.118348240852356,0.0,1.2927987575531006,0.0,1.6188571453094482,0.0,2.3791048526763916,0.0,3.1387157440185547,23.074214935302734
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710012,12,1,0.7290752530097961,1.0,0.7290753722190857,1.0,0.7444559335708618,1.0,0.7601715326309204,1.0,0.7926252484321594,1.0,0.8984514474868774,1.0,1.1045233011245728,0.0,1.6311007738113403,0.0,3.1997389793395996,24.5261287689209
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710012,12,2,0.7920040488243103,1.0,0.7920040488243103,1.0,0.8062782287597656,1.0,0.8208480477333069,1.0,0.8508917689323425,1.0,0.9485263824462891,1.0,1.1377743482589722,0.0,1.6206755638122559,0.0,3.1744887828826904,23.91459083557129
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710012,12,3,1.3496859073638916,0.0,1.3496859073638916,0.0,1.356787085533142,0.0,1.3639798164367676,0.0,1.378645658493042,0.0,1.424981951713562,0.0,1.5106935501098633,0.0,1.7194123268127441,0.0,3.2995245456695557,27.099750518798828
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710012,12,4,0.7314733862876892,1.0,0.7314733862876892,1.0,0.7481817007064819,1.0,0.7652661800384521,1.0,0.8005800247192383,1.0,0.9159418344497681,1.0,1.1407512426376343,0.0,1.7109218835830688,0.0,3.161268949508667,23.60052490234375
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710012,12,5,1.0800412893295288,0.0,1.0800412893295288,0.0,1.083444595336914,0.0,1.0868983268737793,0.0,1.0939607620239258,0.0,1.1164875030517578,0.0,1.1591908931732178,0.0,1.270155668258667,0.0,3.21086049079895,24.800418853759766
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710012,12,6,0.9770646095275879,0.0,0.9770646095275879,0.0,0.982689619064331,0.0,0.9884244203567505,0.0,1.0002319812774658,0.0,1.0385115146636963,0.0,1.1128945350646973,0.0,1.309394121170044,0.0,3.1977152824401855,24.476545333862305
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710012,12,7,0.48603659868240356,1.0,0.48603659868240356,1.0,0.4980916380882263,1.0,0.5104696750640869,1.0,0.5362196564674377,1.0,0.6218554973602295,1.0,0.7950949668884277,1.0,1.2669259309768677,0.0,3.202658176422119,24.597829818725586
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710013,13,0,1.7705447673797607,0.0,1.7705446481704712,0.0,1.7686212062835693,0.0,1.7667596340179443,0.0,1.7632253170013428,0.0,1.7541725635528564,0.0,1.7445347309112549,0.0,1.7476626634597778,0.0,2.6527748107910156,14.193368911743164
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710013,13,1,1.8882113695144653,0.0,1.8882113695144653,0.0,1.889633059501648,0.0,1.8910799026489258,0.0,1.8940491676330566,0.0,1.903559684753418,0.0,1.9214227199554443,0.0,1.9646745920181274,0.0,3.0379531383514404,20.862497329711914
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710013,13,2,1.8018392324447632,0.0,1.8018392324447632,0.0,1.8020133972167969,0.0,1.8022416830062866,0.0,1.802863597869873,0.0,1.8060972690582275,0.0,1.8163554668426514,0.0,1.8574154376983643,0.0,2.7013204097747803,14.899392127990723
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710013,13,3,1.873855471611023,0.0,1.8738553524017334,0.0,1.8739055395126343,0.0,1.8739949464797974,0.0,1.8742932081222534,0.0,1.8761587142944336,0.0,1.8826301097869873,0.0,1.909057378768921,0.0,2.871777296066284,17.668392181396484
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710013,13,4,0.8906897306442261,1.0,0.8906898498535156,1.0,0.888978898525238,1.0,0.8872946500778198,1.0,0.8840065598487854,1.0,0.874792218208313,1.0,0.8616496324539185,1.0,0.844012975692749,1.0,2.984849214553833,19.783517837524414
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710013,13,5,0.7453713417053223,1.0,0.7453713417053223,1.0,0.7471073865890503,1.0,0.7488818764686584,1.0,0.752548336982727,1.0,0.764521062374115,1.0,0.7879585027694702,1.0,0.8497449159622192,1.0,2.698429584503174,14.856383323669434
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710013,13,6,0.7674044370651245,1.0,0.7674044370651245,1.0,0.7677698135375977,1.0,0.7681675553321838,1.0,0.7690609693527222,1.0,0.7725462317466736,1.0,0.7811795473098755,1.0,0.8101295232772827,1.0,2.7944116592407227,16.353004455566406
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710013,13,7,1.6809537410736084,0.0,1.6809537410736084,0.0,1.6807881593704224,0.0,1.6806726455688477,0.0,1.6805928945541382,0.0,1.681598424911499,0.0,1.687633991241455,0.0,1.7175569534301758,0.0,2.7673916816711426,15.917062759399414
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710014,14,0,1.0490195751190186,0.0,1.049019455909729,0.0,1.0522801876068115,0.0,1.0556429624557495,0.0,1.0626780986785889,0.0,1.0863404273986816,0.0,1.1347877979278564,0.0,1.2685891389846802,1.0,2.947606325149536,19.060274124145508
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710014,14,1,0.9304785132408142,1.0,0.9304785132408142,1.0,0.9257983565330505,1.0,0.9212154746055603,1.0,0.9123401641845703,1.0,0.88802170753479,1.0,0.8550398349761963,1.0,0.8159401416778564,1.0,3.0761146545410156,21.674026489257812
seed7_P_C2_warm_step400,7,P_C2_warm,400,calibration,hard,4000710014,14,2,1.0669043064117432,1.0,1.0669043064117432,1.0,1.0741965770721436,1.0,1.0816054344177246,1.0,1.0967754125595093,1.0,1.1451442241668701,1.0,1.235504388809204,1.0,1.453432559967041,0.0,2.9157304763793945,18.46229362487793
