method,regime,metric,mean_seed_means,std_seed_means,pooled_count,p05,median,p95
P,hard,decomposition.groups.distractor.cosine,-0.0197573862116163,0.02019209319089727,300,-0.15358401015400885,-0.024629250168800354,0.1350859671831131
P,hard,decomposition.groups.distractor.dot,-0.060460970811545854,0.7449135255152973,300,-2.8693955898284913,-0.4889141619205475,4.727461814880372
P,hard,decomposition.groups.distractor.gradient_norm,4.1191572666168215,0.4117625717337285,300,3.3679603099823,4.15800142288208,4.796382927894593
P,hard,decomposition.groups.distractor.task_gradient_norm,6.292843859195709,0.07015576721268678,300,2.731778728961945,5.981356382369995,11.131888628005983
P,hard,decomposition.groups.distractor.token_count,8,0.0,300,8.0,8.0,8.0
P,hard,decomposition.groups.distractor.token_weight,0.25,0.0,300,0.25,0.25,0.25
P,hard,decomposition.groups.distractor.weighted_gradient_norm,1.0297893166542054,0.10294064293343212,300,0.841990077495575,1.03950035572052,1.1990957319736482
P,hard,decomposition.groups.distractor.weighted_task_dot,-0.015115242702886464,0.18622838137882433,300,-0.7173488974571228,-0.12222854048013687,1.181865453720093
P,hard,decomposition.groups.distractor.all_gradient_projection_fraction,0.25096811801195146,0.0036697067522359454,300,0.21147291660308837,0.2530152201652527,0.2910042554140091
P,hard,decomposition.groups.background.cosine,-0.012253969318699091,0.029038443971454764,300,-0.15029302537441253,-0.01960073783993721,0.1471159651875496
P,hard,decomposition.groups.background.dot,0.15863610241562132,0.9904431939649719,300,-2.7664460062980654,-0.4614723026752472,5.1499101400375435
P,hard,decomposition.groups.background.gradient_norm,3.9975658718744915,0.3353837784633373,300,3.4507582068443297,3.974318027496338,4.583613634109497
P,hard,decomposition.groups.background.task_gradient_norm,6.292843859195709,0.07015576721268678,300,2.731778728961945,5.981356382369995,11.131888628005983
P,hard,decomposition.groups.background.token_count,8,0.0,300,8.0,8.0,8.0
P,hard,decomposition.groups.background.token_weight,0.25,0.0,300,0.25,0.25,0.25
P,hard,decomposition.groups.background.weighted_gradient_norm,0.9993914679686229,0.08384594461583432,300,0.8626895517110824,0.9935795068740845,1.1459034085273743
P,hard,decomposition.groups.background.weighted_task_dot,0.03965902560390533,0.24761079849124298,300,-0.6916115015745163,-0.1153680756688118,1.2874775350093859
P,hard,decomposition.groups.background.all_gradient_projection_fraction,0.24433129027485848,0.010719031194887811,300,0.20686013028025627,0.2473723590373993,0.2802742183208466
P,hard,decomposition.groups.foreground_exact_text.cosine,0.12127916605522235,0.027800790893141726,300,-0.06270572729408741,0.12510356307029724,0.3273002877831459
P,hard,decomposition.groups.foreground_exact_text.dot,3.6255968636025986,1.0009144285078722,300,-1.0856671631336212,2.808645009994507,12.48454761505127
P,hard,decomposition.groups.foreground_exact_text.gradient_norm,4.043389262358348,0.36438839355595865,300,3.2672589302062987,3.756659507751465,5.241670250892639
P,hard,decomposition.groups.foreground_exact_text.task_gradient_norm,6.292843859195709,0.07015576721268678,300,2.731778728961945,5.981356382369995,11.131888628005983
P,hard,decomposition.pairwise_cosines.foreground__distractor,0.9538560672601064,0.018872800172794715,300,0.9062433183193207,0.959670901298523,0.9874845445156097
P,hard,decomposition.pairwise_cosines.foreground__background,0.9577184287707011,0.010146477034314967,300,0.9196013003587723,0.9625526070594788,0.982572078704834
P,hard,decomposition.pairwise_cosines.distractor__background,0.9824263930320739,0.000838189251670373,300,0.962598517537117,0.9845837950706482,0.993029123544693
P,hard,decomposition.weighted_reconstruction_max_error,1.5070041020711263e-07,1.4588939485359219e-08,300,5.960464477539063e-08,1.1920928955078125e-07,2.384185791015625e-07
P,hard,oracle_variants.all_soft.accuracy,0.39416666666666667,0.013010412496663336,300,0.0,0.375,0.8812500000000014
P,hard,oracle_variants.all_soft.nll,1.3026494975884757,0.016290142822113756,300,0.7873261153697968,1.255169153213501,2.019678103923798
P,hard,oracle_variants.all_soft.margin,-0.022153662083049617,0.004723577654019597,300,-0.11237431652843952,-0.013248920440673828,0.05067983046174051
P,hard,oracle_variants.all_soft.query_nll,1.3026494906346004,0.016290137125367286,2400,0.53368381857872,1.242054522037506,2.3093546628952017
P,hard,oracle_variants.all_soft.update_norm,0.2029922214349111,0.017353171803362648,300,0.17201526939868927,0.20090583562850955,0.23881003499031067
P,hard,oracle_variants.all_soft.accuracy_delta,-0.01125,0.021972994789058682,300,-0.25,0.0,0.125
P,hard,oracle_variants.all_soft.nll_delta,-0.011255236466725667,0.021483046509105232,300,-0.2709721624851226,0.01841878890991211,0.14624129831790927
P,hard,oracle_variants.all_soft.margin_delta,0.00434368192916736,0.0045037183956193804,300,-0.020444733276963233,0.0006441604346036911,0.04474862851202488
P,hard,oracle_variants.all_soft.query_nll_delta,-0.011255237686758238,0.021483035926106765,2400,-0.43276324272155764,0.03313946723937988,0.21429366767406446
P,hard,oracle_variants.all_soft.episode_nll_improves,0.43,0.0854400374531753,300,0.0,0.0,1.0
P,hard,oracle_variants.all_soft.query_nll_improves_fraction,0.40541666666666665,0.054905221366763776,300,0.0,0.375,1.0
P,hard,oracle_variants.foreground_soft.accuracy,0.39541666666666664,0.014648663192705802,300,0.0,0.375,1.0
P,hard,oracle_variants.foreground_soft.nll,1.297895261446635,0.017903312471578704,300,0.7958697527647018,1.2556204795837402,1.988622832298279
P,hard,oracle_variants.foreground_soft.margin,-0.021275559154649574,0.005169974416408876,300,-0.11530936658382415,-0.013388585299253464,0.051743196323514
P,hard,oracle_variants.foreground_soft.query_nll,1.2978952708902458,0.017903314330931442,2400,0.5363149136304856,1.2414228320121765,2.266672253608702
P,hard,oracle_variants.foreground_soft.update_norm,0.20804312094052632,0.018762796935002123,300,0.1672168165445328,0.19235396981239322,0.2686068558692932
P,hard,oracle_variants.foreground_soft.accuracy_delta,-0.01,0.03072051431861127,300,-0.25,0.0,0.25
P,hard,oracle_variants.foreground_soft.nll_delta,-0.016009472608566284,0.023375363313215436,300,-0.34795851707458497,0.01829683780670166,0.16124238073825836
P,hard,oracle_variants.foreground_soft.margin_delta,0.005221784857567399,0.004964362530621541,300,-0.021603095158934594,0.0006008446216583252,0.050418661348521715
P,hard,oracle_variants.foreground_soft.query_nll_delta,-0.016009457431112727,0.02337536031331025,2400,-0.48318598866462703,0.03046664595603943,0.23882687911391243
P,hard,oracle_variants.foreground_soft.episode_nll_improves,0.4533333333333333,0.07234178138070235,300,0.0,0.0,1.0
P,hard,oracle_variants.foreground_soft.query_nll_improves_fraction,0.42541666666666667,0.05599014050110371,300,0.0,0.375,1.0
P,hard,oracle_variants.foreground_exact_text.accuracy,0.48333333333333334,0.0428356841118866,300,0.0,0.5,1.0
P,hard,oracle_variants.foreground_exact_text.nll,1.184088659286499,0.021501899700987582,300,0.7477176129817963,1.133837103843689,1.7889957964420318
P,hard,oracle_variants.foreground_exact_text.margin,-0.0057635881875952085,0.004758371733142627,300,-0.08993268758058548,0.002759631723165512,0.05300498791038991
P,hard,oracle_variants.foreground_exact_text.query_nll,1.1840886583148191,0.0215019029832891,2400,0.4698220491409302,1.1100324392318726,2.128336024284362
P,hard,oracle_variants.foreground_exact_text.update_norm,0.2021694631179174,0.018219419677797933,300,0.16336294651031497,0.18783297538757326,0.26208351254463197
P,hard,oracle_variants.foreground_exact_text.accuracy_delta,0.07791666666666666,0.03527422335549478,300,-0.125,0.0,0.5
P,hard,oracle_variants.foreground_exact_text.nll_delta,-0.1298160747687022,0.022853350651560685,300,-0.4960309028625488,-0.09346321225166321,0.07490324378013616
P,hard,oracle_variants.foreground_exact_text.margin_delta,0.020733755824621766,0.004405058754643695,300,-0.018688678182661532,0.017917915247380733,0.07600583583116532
P,hard,oracle_variants.foreground_exact_text.query_nll_delta,-0.1298160700065394,0.022853348513814407,2400,-0.639798891544342,-0.07646110653877258,0.1634399116039276
P,hard,oracle_variants.foreground_exact_text.episode_nll_improves,0.7833333333333333,0.04509249752822893,300,0.0,1.0,1.0
P,hard,oracle_variants.foreground_exact_text.query_nll_improves_fraction,0.68375,0.03452806829233282,300,0.125,0.6875,1.0
P,hard,ambiguity_tokens.foreground.entropy,1.3671144231657186,0.0044112465964701135,4800,1.3363518834114074,1.3711633086204529,1.3839145362377168
P,hard,ambiguity_tokens.foreground.top1_probability,0.31071304746593037,0.006295307658161746,4800,0.2700478255748749,0.30613476037979126,0.36937873959541323
P,hard,ambiguity_tokens.foreground.top1_top2_gap,0.045670631459603706,0.0036901751286788323,4800,0.002885927259922028,0.03570038080215454,0.12384272366762164
P,hard,ambiguity_tokens.foreground.target_norm,0.9557555544748902,0.0004353666279507926,4800,0.9464343756437301,0.9548510611057281,0.9674176543951034
P,hard,ambiguity_tokens.foreground.target_correct_cosine,0.9557497030869126,0.00071165522603343,4800,0.9309477239847184,0.956818699836731,0.9770853668451309
P,hard,ambiguity_tokens.foreground.target_strongest_wrong_cosine,0.9662131947403153,0.000943019813566964,4800,0.9529859393835067,0.9655386507511139,0.9805325597524643
P,hard,ambiguity_tokens.foreground.target_cosine_margin,-0.010463491653402646,0.0002900472154155961,4800,-0.03803862333297729,-0.009539902210235596,0.013555201888084416
P,hard,ambiguity_tokens.foreground.assignment_correct,0.29270833333333335,0.026311930912294,4800,0.0,0.0,1.0
P,hard,ambiguity_tokens.distractor.entropy,1.3635324802994728,0.0016905536033678178,2400,1.3256578981876372,1.3689199090003967,1.3836110532283783
P,hard,ambiguity_tokens.distractor.top1_probability,0.31635733457903065,0.003128268367639605,2400,0.2711782932281494,0.31029078364372253,0.3794816687703131
P,hard,ambiguity_tokens.distractor.top1_top2_gap,0.051089756594349944,0.0043120346350420434,2400,0.003515186905860901,0.0395113080739975,0.13585787713527678
P,hard,ambiguity_tokens.distractor.target_norm,0.9558163630962372,0.0004220219109787885,2400,0.9459194898605346,0.9552229344844818,0.9671691447496414
P,hard,ambiguity_tokens.background.entropy,1.3630275044341882,0.0028497203986252106,2400,1.3221142709255218,1.3683356046676636,1.3839071631431579
P,hard,ambiguity_tokens.background.top1_probability,0.31801959486057363,0.0044535323159028825,2400,0.2706710159778595,0.3107379227876663,0.3843201458454132
P,hard,ambiguity_tokens.background.top1_top2_gap,0.05421113148952524,0.004458167672299334,2400,0.0035228446125984193,0.042618528008461,0.14312719330191595
P,hard,ambiguity_tokens.background.target_norm,0.9559657503912846,0.00020200510383286085,2400,0.9465521782636642,0.9554144442081451,0.967193603515625
B2,easy,alignment.cosine,-0.03489263592132678,0.051696326858045094,300,-0.34177556037902834,-0.05550634302198887,0.3575343757867813
B2,easy,alignment.dot,-3.200087282449628,2.206871658253329,300,-15.806617927551269,-0.7221560478210449,2.9757965564727837
B2,easy,alignment.gradient_norm,1.9970677518844604,0.26247954750151875,300,1.4475666463375092,1.9551219940185547,2.6694562911987303
B2,easy,alignment.task_gradient_norm,11.922083765690525,3.5187172677885314,300,0.6039777934551239,9.226903438568115,31.073199748992923
B2,easy,alignment.predicted_task_nll_delta,0.1600043641224814,0.11034358291266647,300,-0.1487898278236389,0.03610780239105225,0.7903308963775636
B2,easy,alignment.actual_task_nll_delta,0.21538255403827256,0.08471167847385166,300,-0.10067420341074466,0.09280188381671906,0.8893605381250383
B2,easy,alignment.episode_nll_improves,0.31333333333333335,0.08504900548115384,300,0.0,0.0,1.0
B2,easy,alignment.query_nll_improves_fraction,0.4658333333333333,0.049154306355937254,300,0.0,0.5,1.0
B2,easy,alignment.positive_alignment,0.3933333333333333,0.11676186592091331,300,0.0,0.0,1.0
B2,easy,alignment.normal_output_max_error,0.0,0.0,300,0.0,0.0,0.0
B2,easy,eta.0.0.accuracy,0.7716666666666667,0.09500274118852221,300,0.25,0.875,1.0
B2,easy,eta.0.0.nll,0.5531983138162954,0.19618744914862016,300,0.021555219218134882,0.35826052725315094,1.8845833182334901
B2,easy,eta.0.0.margin,0.22448457256580392,0.03304128338784718,300,-0.09067080281674862,0.2435591071844101,0.5118116766214371
B2,easy,eta.0.0.query_nll,0.553198312982034,0.19618744901200943,2400,0.003339638526085764,0.10819436609745026,2.6158069610595693
B2,easy,eta.0.0.update_norm,0.0,0.0,300,0.0,0.0,0.0
B2,easy,eta.0.0.accuracy_delta,0.0,0.0,300,0.0,0.0,0.0
B2,easy,eta.0.0.nll_delta,0.0,0.0,300,0.0,0.0,0.0
B2,easy,eta.0.0.margin_delta,0.0,0.0,300,0.0,0.0,0.0
B2,easy,eta.0.0.query_nll_delta,0.0,0.0,2400,0.0,0.0,0.0
B2,easy,eta.0.0.episode_nll_improves,0.0,0.0,300,0.0,0.0,0.0
B2,easy,eta.0.0.query_nll_improves_fraction,0.0,0.0,300,0.0,0.0,0.0
B2,easy,eta.0.01.accuracy,0.7654166666666666,0.09711730449993626,300,0.25,0.875,1.0
B2,easy,eta.0.01.nll,0.5881627495827464,0.21651145047579237,300,0.01874864059500397,0.35077396035194397,1.9458068072795875
B2,easy,eta.0.01.margin,0.22443263593440255,0.032767057614872926,300,-0.09596328176558017,0.24076681584119797,0.5189789950847626
B2,easy,eta.0.01.query_nll,0.5881627508972451,0.2165114478202994,2400,0.002910766389686614,0.1034359447658062,2.8190106987953185
B2,easy,eta.0.01.update_norm,0.019970677518844605,0.002624795475015188,300,0.014475666463375092,0.01955121994018555,0.026694562911987307
B2,easy,eta.0.01.accuracy_delta,-0.0062499999999999995,0.0021650635094610966,300,-0.125,0.0,0.0
B2,easy,eta.0.01.nll_delta,0.03496443576645106,0.021498686495494267,300,-0.02481653243303299,0.0091828852891922,0.16741779148578645
B2,easy,eta.0.01.margin_delta,-5.193663140137989e-05,0.0003347854443726249,300,-0.02248137295246124,0.0009413659572601318,0.019762064516544352
B2,easy,eta.0.01.query_nll_delta,0.034964437915211116,0.021498682479485116,2400,-0.043286992609500884,-0.00027128541842103004,0.23010735511779776
B2,easy,eta.0.01.episode_nll_improves,0.36333333333333334,0.12055427546683416,300,0.0,0.0,1.0
B2,easy,eta.0.01.query_nll_improves_fraction,0.54125,0.02741464024932664,300,0.0,0.5,1.0
B2,easy,eta.0.025.accuracy,0.7545833333333334,0.10139906722121922,300,0.25,0.875,1.0
B2,easy,eta.0.025.nll,0.6501476948917844,0.24468232043145935,300,0.015771327540278438,0.3779587149620056,2.1855663418769837
B2,easy,eta.0.025.margin,0.22076540435353914,0.031315729692927625,300,-0.11437700353562831,0.2364627569913864,0.5319210201501846
B2,easy,eta.0.025.query_nll,0.65014769570674,0.24468232077803312,2400,0.002436843339819461,0.10689489170908928,3.136536562442779
B2,easy,eta.0.025.update_norm,0.04992669379711151,0.006561988687537967,300,0.03618916615843773,0.04887804985046387,0.06673640727996827
B2,easy,eta.0.025.accuracy_delta,-0.017083333333333332,0.006414501799308605,300,-0.125,0.0,0.0
B2,easy,eta.0.025.nll_delta,0.09694938107548903,0.05041048017251869,300,-0.05840827841311693,0.03171909973025322,0.4093284457921984
B2,easy,eta.0.025.margin_delta,-0.003719168212264776,0.0017775286824811274,300,-0.06316937617957592,-0.002013811841607094,0.04374990165233612
B2,easy,eta.0.025.query_nll_delta,0.09694938272470609,0.050410481138694535,2400,-0.09383607283234596,-0.00021605059737339616,0.5935392260551452
B2,easy,eta.0.025.episode_nll_improves,0.33,0.11532562594670796,300,0.0,0.0,1.0
B2,easy,eta.0.025.query_nll_improves_fraction,0.515,0.03191786333700929,300,0.0,0.5,1.0
B2,easy,eta.0.05.accuracy,0.7291666666666666,0.10492805074589605,300,0.25,0.875,1.0
B2,easy,eta.0.05.nll,0.7685808678545678,0.2799276698733013,300,0.013112411834299564,0.4413772523403168,2.5262798309326175
B2,easy,eta.0.05.margin,0.2060452857799828,0.026284179139377032,300,-0.14075530543923379,0.22358418256044388,0.5327545851469041
B2,easy,eta.0.05.query_nll,0.7685808699787958,0.2799276682099601,2400,0.002027213666588068,0.11734267324209213,3.627136278152464
B2,easy,eta.0.05.update_norm,0.09985338759422302,0.013123977375075934,300,0.07237833231687546,0.09775609970092775,0.13347281455993654
B2,easy,eta.0.05.accuracy_delta,-0.042499999999999996,0.0114564392373896,300,-0.375,0.0,0.125
B2,easy,eta.0.05.nll_delta,0.21538255403827256,0.08471167847385166,300,-0.10067420341074466,0.09280188381671906,0.8893605381250383
B2,easy,eta.0.05.margin_delta,-0.01843928678582112,0.006834245707560754,300,-0.13035310506820677,-0.013074049726128578,0.071253901720047
B2,easy,eta.0.05.query_nll_delta,0.21538255699676181,0.08471167647918636,2400,-0.15176528096199035,0.0015598449390381575,1.2005368933081617
B2,easy,eta.0.05.episode_nll_improves,0.31333333333333335,0.08504900548115384,300,0.0,0.0,1.0
B2,easy,eta.0.05.query_nll_improves_fraction,0.4658333333333333,0.049154306355937254,300,0.0,0.5,1.0
B2,easy,eta.0.1.accuracy,0.66875,0.08741960592452931,300,0.0,0.75,1.0
B2,easy,eta.0.1.nll,1.0029625191283413,0.282900119694839,300,0.018321159575134516,0.6652827560901642,2.882665944099427
B2,easy,eta.0.1.margin,0.15767536928256354,0.014563084218484994,300,-0.21628281325101853,0.1490478292107582,0.5192263424396515
B2,easy,eta.0.1.query_nll,1.0029625209708684,0.2829001174675772,2400,0.002232311072293669,0.17260584235191345,4.190419602394101
B2,easy,eta.0.1.update_norm,0.19970677518844604,0.026247954750151868,300,0.14475666463375092,0.1955121994018555,0.2669456291198731
B2,easy,eta.0.1.accuracy_delta,-0.10291666666666667,0.007637626158259732,300,-0.625,0.0,0.125
B2,easy,eta.0.1.nll_delta,0.4497642053120459,0.09010995055198993,300,-0.20070538222789763,0.2443382814526558,1.716255995631218
B2,easy,eta.0.1.margin_delta,-0.0668092032832404,0.018989040166821722,300,-0.2603616066277027,-0.05588861554861069,0.08947276659309865
B2,easy,eta.0.1.query_nll_delta,0.4497642079888344,0.09010995206201527,2400,-0.24866712698712945,0.020551824010908604,2.2891148015856744
B2,easy,eta.0.1.episode_nll_improves,0.22666666666666668,0.06806859285554047,300,0.0,0.0,1.0
B2,easy,eta.0.1.query_nll_improves_fraction,0.37875,0.07877975628294365,300,0.0,0.375,1.0
B2,easy,inner_loss_before,0.6518024186293284,0.09703807257436187,300,0.48800566643476484,0.6501589417457581,0.814971262216568
B2,hard,alignment.cosine,0.07090794722239177,0.040586771175395255,300,-0.36585049629211425,0.09768449887633324,0.4348756030201912
B2,hard,alignment.dot,1.3289733122972152,1.048237483141963,300,-6.223367691040039,1.2605682611465454,8.373653745651245
B2,hard,alignment.gradient_norm,2.277756793896357,0.28557545784746224,300,1.5071563124656677,2.2210304737091064,3.14316383600235
B2,hard,alignment.task_gradient_norm,7.170072196324666,0.25428505310294214,300,3.151772117614746,6.7636730670928955,12.64030628204346
B2,hard,alignment.predicted_task_nll_delta,-0.06644866561486076,0.05241187415709816,300,-0.4186826872825623,-0.06302841305732727,0.311168384552002
B2,hard,alignment.actual_task_nll_delta,-0.02722464601198832,0.017142999916645064,300,-0.367824250459671,-0.027647793292999268,0.3584458351135254
B2,hard,alignment.episode_nll_improves,0.5733333333333334,0.055075705472861,300,0.0,1.0,1.0
B2,hard,alignment.query_nll_improves_fraction,0.5525,0.03701773223740211,300,0.0,0.5,1.0
B2,hard,alignment.positive_alignment,0.6466666666666667,0.09451631252505215,300,0.0,1.0,1.0
B2,hard,alignment.normal_output_max_error,0.0,0.0,300,0.0,0.0,0.0
B2,hard,eta.0.0.accuracy,0.3975,0.06165681227569263,300,0.0,0.375,1.0
B2,hard,eta.0.0.nll,1.2894909312327703,0.07320527424349985,300,0.6667266249656677,1.2151426076889038,2.086294949054718
B2,hard,eta.0.0.margin,-0.024238291735139986,0.011688997592021766,300,-0.1376826599240303,-0.015690293163061142,0.06969570107758047
B2,hard,eta.0.0.query_nll,1.289490929680566,0.07320527219702726,2400,0.41580080389976504,1.2067852020263672,2.566285097599029
B2,hard,eta.0.0.update_norm,0.0,0.0,300,0.0,0.0,0.0
B2,hard,eta.0.0.accuracy_delta,0.0,0.0,300,0.0,0.0,0.0
B2,hard,eta.0.0.nll_delta,0.0,0.0,300,0.0,0.0,0.0
B2,hard,eta.0.0.margin_delta,0.0,0.0,300,0.0,0.0,0.0
B2,hard,eta.0.0.query_nll_delta,0.0,0.0,2400,0.0,0.0,0.0
B2,hard,eta.0.0.episode_nll_improves,0.0,0.0,300,0.0,0.0,0.0
B2,hard,eta.0.0.query_nll_improves_fraction,0.0,0.0,300,0.0,0.0,0.0
B2,hard,eta.0.01.accuracy,0.4070833333333333,0.06505206248331664,300,0.0,0.375,1.0
B2,hard,eta.0.01.nll,1.277768477201462,0.08214636162764474,300,0.6657518476247788,1.2124928832054138,2.096879518032074
B2,hard,eta.0.01.margin,-0.022355894114201268,0.013171779680720624,300,-0.13377612605690956,-0.014894712716341019,0.07219277173280716
B2,hard,eta.0.01.query_nll,1.277768480560432,0.08214635571893734,2400,0.40561312437057495,1.1932480931282043,2.559791696071623
B2,hard,eta.0.01.update_norm,0.022777567938963572,0.002855754578474624,300,0.015071563124656677,0.022210304737091062,0.0314316383600235
B2,hard,eta.0.01.accuracy_delta,0.009583333333333334,0.005051814855409226,300,-0.125,0.0,0.25
B2,hard,eta.0.01.nll_delta,-0.011722454031308492,0.009015592978111778,300,-0.07944635152816773,-0.01086801290512085,0.06321945786476137
B2,hard,eta.0.01.margin_delta,0.0018823976209387183,0.0014830741282204592,300,-0.009973336989060045,0.0019053034484386444,0.014404708519577984
B2,hard,eta.0.01.query_nll_delta,-0.011722449120134114,0.009015588047959978,2400,-0.10972673296928406,-0.011669546365737915,0.10107414126396158
B2,hard,eta.0.01.episode_nll_improves,0.6433333333333333,0.08962886439832497,300,0.0,1.0,1.0
B2,hard,eta.0.01.query_nll_improves_fraction,0.6008333333333333,0.050005208062094214,300,0.0,0.625,1.0
B2,hard,eta.0.025.accuracy,0.425,0.07056690088136224,300,0.0,0.375,1.0
B2,hard,eta.0.025.nll,1.2663083762923877,0.08998238445185762,300,0.6701838463544846,1.2050678133964539,2.075751960277558
B2,hard,eta.0.025.margin,-0.020587505223229528,0.014180377397650974,300,-0.13241071626544,-0.011760113760828972,0.07214760705828667
B2,hard,eta.0.025.query_nll,1.2663083776210746,0.08998238502442475,2400,0.3977591454982758,1.1597864031791687,2.553397226333618
B2,hard,eta.0.025.update_norm,0.05694391984740894,0.007139386446186557,300,0.037678907811641696,0.05552576184272766,0.07857909590005875
B2,hard,eta.0.025.accuracy_delta,0.0275,0.010231690964840561,300,-0.25,0.0,0.375
B2,hard,eta.0.025.nll_delta,-0.02318255494038264,0.01687905709400106,300,-0.18900261521339418,-0.021975398063659668,0.16476910710334777
B2,hard,eta.0.025.margin_delta,0.0036507865119104585,0.002492402763488819,300,-0.027704390976577994,0.003926105797290802,0.03251906549558044
B2,hard,eta.0.025.query_nll_delta,-0.023182552059491476,0.016879058244184925,2400,-0.2649597883224487,-0.024246543645858765,0.2675351560115812
B2,hard,eta.0.025.episode_nll_improves,0.6233333333333333,0.09073771725877464,300,0.0,1.0,1.0
B2,hard,eta.0.025.query_nll_improves_fraction,0.5791666666666666,0.04330728383694059,300,0.0,0.625,1.0
B2,hard,eta.0.05.accuracy,0.44625,0.0523360535386458,300,0.0,0.4375,1.0
B2,hard,eta.0.05.nll,1.262266285220782,0.09028091053609871,300,0.6600043326616287,1.1831679344177246,2.0094370722770694
B2,hard,eta.0.05.margin,-0.019920372559378546,0.0132426318479592,300,-0.12940720990300178,-0.011589691042900085,0.0690720945596695
B2,hard,eta.0.05.query_nll,1.262266282780717,0.09028091380020223,2400,0.3892394483089447,1.133878231048584,2.554459953308102
B2,hard,eta.0.05.update_norm,0.11388783969481787,0.014278772892373113,300,0.07535781562328339,0.11105152368545532,0.1571581918001175
B2,hard,eta.0.05.accuracy_delta,0.04875,0.009999999999999998,300,-0.375,0.0,0.5
B2,hard,eta.0.05.nll_delta,-0.02722464601198832,0.017142999916645064,300,-0.367824250459671,-0.027647793292999268,0.3584458351135254
B2,hard,eta.0.05.margin_delta,0.004317919175761442,0.0015554504942131135,300,-0.06133814081549644,0.005332928150892258,0.05984075907617809
B2,hard,eta.0.05.query_nll_delta,-0.02722464689984918,0.017143004980301864,2400,-0.5067526817321777,-0.03220665454864502,0.5412660330533976
B2,hard,eta.0.05.episode_nll_improves,0.5733333333333334,0.055075705472861,300,0.0,1.0,1.0
B2,hard,eta.0.05.query_nll_improves_fraction,0.5525,0.03701773223740211,300,0.0,0.5,1.0
B2,hard,eta.0.1.accuracy,0.44,0.03356430395524389,300,0.0,0.5,1.0
B2,hard,eta.0.1.nll,1.2907561127344767,0.06763127427491059,300,0.7113801538944244,1.222714900970459,2.1217498660087584
B2,hard,eta.0.1.margin,-0.024172179464561246,0.008756033974672778,300,-0.14249868020415304,-0.009887740015983582,0.06573759131133557
B2,hard,eta.0.1.query_nll,1.290756108717372,0.06763127456392262,2400,0.41092540174722675,1.1472973227500916,2.6792594432830805
B2,hard,eta.0.1.update_norm,0.22777567938963575,0.028557545784746226,300,0.15071563124656678,0.22210304737091063,0.314316383600235
B2,hard,eta.0.1.accuracy_delta,0.042499999999999996,0.047942022276912764,300,-0.5,0.0,0.625
B2,hard,eta.0.1.nll_delta,0.0012651815017064416,0.005752932938514347,300,-0.6519524872303009,0.006863594055175781,0.6609019577503211
B2,hard,eta.0.1.margin_delta,6.611227057874204e-05,0.003277508957754248,300,-0.106530945841223,0.0009157322347164154,0.10605655896943067
B2,hard,eta.0.1.query_nll_delta,0.001265179036806027,0.005752931379546116,2400,-0.918946135044098,-0.005628526210784912,1.0219855025410625
B2,hard,eta.0.1.episode_nll_improves,0.49,0.010000000000000009,300,0.0,0.0,1.0
B2,hard,eta.0.1.query_nll_improves_fraction,0.505,0.034999999999999996,300,0.0,0.5,1.0
B2,hard,inner_loss_before,0.6553446332613627,0.09435485451023129,300,0.46847421377897264,0.6379055976867676,0.8497691243886948
